session_id	session_start_utc	session_date_lagos	visitor_id	source	channel	medium	campaign	gclid	device	country	landing_page	page_views	duration_seconds	user_agent	is_new_visitor	converted	transaction_id	revenue_ngn	is_bot	is_spam
S000187528	2025-05-24T17:53:59Z	2025-05-24	u028359	facebook	Facebook / Meta	paid	wedding_season_24	Cj0KCQ7738407950	Tablet	South Africa	/shop/harmattan-drop	1	0	Mozilla/5.0 (compatible; SEMrush spider)	False	False	Not applicable	0.0	True	False
S000187529	2025-05-24T08:55:00Z	2025-05-24	u027322	fb	Facebook / Meta	organic	brand_always_on	Not applicable	Mobile	Nigeria	/portfolio	2	58	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187530	2025-05-24T15:50:10Z	2025-05-24	u010124	email	Email	paid	blackfriday24	Cj0KCQ7888644045	Tablet	Nigeria	/rates	1	82	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187531	2025-05-24T15:24:03Z	2025-05-24	u018262	youtube	YouTube	none	wedding_season_24	Not applicable	Mobile	Nigeria	/commercial	6	522	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187532	2025-05-24T19:12:28Z	2025-05-24	u000247	ig	Instagram	social	blackfriday24	Not applicable	Tablet	Nigeria	/commercial	4	224	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187533	2025-05-24T17:49:43Z	2025-05-24	u014360	tiktok	TikTok	none	retarget_q4	Not applicable	Mobile	United Kingdom	/shop	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187534	2025-05-24T15:19:58Z	2025-05-24	u071580	linkedin	Referral / Other	referral	blackfriday24	Not applicable	Tablet	United States	/rates	2	50	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187535	2025-05-24T17:02:03Z	2025-05-24	u006843	instagram	Instagram	none	Not applicable	Not applicable	Tablet	United Kingdom	/booking	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187536	2025-05-24T07:23:54Z	2025-05-24	u033776	tiktok	TikTok	none	black_friday	Not applicable	Mobile	Nigeria	/portfolio	3	197	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187537	2025-05-24T16:13:06Z	2025-05-24	u042112	direct	Direct	paid	retarget_q4	Cj0KCQ4191076713	Mobile	Nigeria	/rates	60	0	HeadlessChrome/119.0.0.0	False	False	Not applicable	0.0	True	False
S000187538	2025-05-24T16:26:43Z	2025-05-24	u022718	email	Email	organic	harmattan_drop	Not applicable	Mobile	Nigeria	/portfolio	1	45	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187539	2025-05-24T15:00:51Z	2025-05-24	u012831	(direct)	Direct	none	showreel_push	Not applicable	Mobile	Nigeria	/portfolio	2	70	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187540	2025-05-24T08:27:06Z	2025-05-24	u056818	tik tok	TikTok	social	harmattan_drop	Not applicable	Mobile	Nigeria	/shop	4	191	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187541	2025-05-24T03:18:46Z	2025-05-24	u006276	email	Email	paid	wedding_season_23	Cj0KCQ2672127994	Desktop	Ghana	/about	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187542	2025-05-24T17:48:56Z	2025-05-24	u047294	direct	Direct	paid	retarget_q4	Cj0KCQ2712822616	Mobile	Nigeria	/shop/harmattan-drop	15	998	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187543	2025-05-24T11:03:53Z	2025-05-24	u015372	instagram	Instagram	paid	blackfriday24	Cj0KCQ4114133770	Mobile	Nigeria	/	3	129	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187544	2025-05-24T09:07:55Z	2025-05-24	u044652	google	Google	referral	wedding_season_24	Not applicable	Desktop	Nigeria	/booking	2	91	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187545	2025-05-24T18:49:27Z	2025-05-24	u011530	ig	Instagram	none	harmattan_drop	Not applicable	Desktop	Nigeria	/shop	15	445	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187546	2025-05-24T15:14:26Z	2025-05-24	u054862	ig	Instagram	paid	showreel_push	Cj0KCQ6356337489	Desktop	Nigeria	/about	2	186	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000187547	2025-05-24T15:52:26Z	2025-05-24	u026115	referral	Referral / Other	paid	wedding_season_24	Cj0KCQ4676934130	Desktop	Nigeria	/	3	199	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187548	2025-05-24T05:56:53Z	2025-05-24	u045532	vimeo	Referral / Other	paid	lagos_nights_launch	Cj0KCQ4265729688	Desktop	United States	/commercial	1	0	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	True	False	Not applicable	0.0	True	False
S000187549	2025-05-24T17:11:40Z	2025-05-24	u003005	email	Email	none	brand_always_on	Not applicable	Mobile	Nigeria	/	2	149	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187550	2025-05-24T18:01:53Z	2025-05-24	u080439	google	Google	social	harmattan_drop	Not applicable	Mobile	United States	/	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187551	2025-05-24T17:25:28Z	2025-05-24	u005082	instagram	Instagram	none	lagos_nights_launch	Not applicable	Mobile	Ghana	/portfolio	1	56	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187552	2025-05-24T19:21:02Z	2025-05-24	u038990	referral	Referral / Other	email	retarget_q4	Not applicable	Mobile	Nigeria	/about	3	257	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187553	2025-05-24T13:20:52Z	2025-05-24	u015100	tik tok	TikTok	referral	retarget_q4	Not applicable	Desktop	Nigeria	/contact	4	157	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187554	2025-05-24T10:47:10Z	2025-05-24	u017451	x.com	Referral / Other	none	Not applicable	Not applicable	Desktop	Nigeria	/booking	3	268	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000187555	2025-05-24T06:46:25Z	2025-05-24	u020135	google	Google	social	wedding_season_24	Not applicable	Mobile	Nigeria	/rates	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187556	2025-05-24T16:32:59Z	2025-05-24	u040014	fb	Facebook / Meta	none	harmattan_drop	Not applicable	Desktop	Nigeria	/weddings	1	36	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187557	2025-05-24T13:40:34Z	2025-05-24	u011175	tiktok	TikTok	paid	black_friday	Cj0KCQ9356133680	Mobile	United States	/portfolio	2	81	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187558	2025-05-24T15:47:13Z	2025-05-24	u026746	tik tok	TikTok	paid	lagos_nights_launch	Cj0KCQ2091908032	Tablet	United States	/portfolio	3	59	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187559	2025-05-24T11:58:28Z	2025-05-24	u031408	fb	Facebook / Meta	paid	blackfriday24	Cj0KCQ7263371719	Mobile	Nigeria	/shop/harmattan-drop	2	171	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187560	2025-05-24T15:00:45Z	2025-05-24	u025365	email	Email	paid	harmattan_drop	Cj0KCQ4055961910	Tablet	Nigeria	/portfolio	4	171	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187561	2025-05-24T09:51:07Z	2025-05-24	u022421	email	Email	paid	harmattan_drop	Cj0KCQ6706743361	Mobile	Nigeria	/shop/harmattan-drop	1	67	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000187562	2025-05-24T13:28:30Z	2025-05-24	u046920	tiktok	TikTok	paid	brand_always_on	Cj0KCQ2143353060	Mobile	Canada	/blog/5-tips-for-your-wedding-film	1	0	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187563	2025-05-24T15:24:19Z	2025-05-24	u048107	facebook	Facebook / Meta	none	harmattan_drop	Not applicable	Desktop	South Africa	/	2	145	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187564	2025-05-24T15:24:06Z	2025-05-24	u073578	ig	Instagram	paid	wedding_season_23	Cj0KCQ9506284013	Tablet	Ghana	/commercial	6	172	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187565	2025-05-24T16:58:24Z	2025-05-24	u041833	ig	Instagram	none	lagos_nights_launch	Not applicable	Mobile	Nigeria	/shop	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187566	2025-05-24T14:00:03Z	2025-05-24	u051889	linkedin	Referral / Other	paid	showreel_push	Cj0KCQ8143281623	Tablet	Ghana	/commercial	1	85	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187567	2025-05-24T11:39:14Z	2025-05-24	u075782	ig	Instagram	none	retarget_q4	Not applicable	Mobile	Ghana	/booking	2	97	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187568	2025-05-24T09:17:41Z	2025-05-24	u009672	yt	YouTube	organic	harmattan_drop	Not applicable	Tablet	Ghana	/	3	262	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187569	2025-05-24T16:57:43Z	2025-05-24	u087788	newsletter	Email	paid	Not applicable	Cj0KCQ6508396869	Mobile	Nigeria	/commercial	1	32	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187570	2025-05-24T18:57:47Z	2025-05-24	u001574	newsletter	Email	paid	harmattan_drop	Cj0KCQ5985275307	Desktop	Nigeria	/booking	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187571	2025-05-24T07:22:40Z	2025-05-24	u044717	x.com	Referral / Other	paid	retarget_q4	Cj0KCQ8787669981	Mobile	Canada	/portfolio	3	185	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	False	False	Not applicable	0.0	False	False
S000187572	2025-05-24T19:50:03Z	2025-05-24	u042747	instagram	Instagram	social	Not applicable	Not applicable	Tablet	Nigeria	/blog/5-tips-for-your-wedding-film	9	298	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187573	2025-05-24T19:36:59Z	2025-05-24	u082994	fb	Facebook / Meta	none	harmattan_drop	Not applicable	Tablet	Nigeria	/contact	15	831	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187574	2025-05-24T10:52:07Z	2025-05-24	u057546	google	Google	social	wedding_season_24	Not applicable	Tablet	Nigeria	/booking	1	29	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187575	2025-05-24T20:12:25Z	2025-05-24	u029092	fb	Facebook / Meta	paid	lagos_nights_launch	Cj0KCQ7194197775	Tablet	United States	/shop/harmattan-drop	1	43	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187576	2025-05-24T17:00:52Z	2025-05-24	u081540	direct	Direct	paid	brand_always_on	Cj0KCQ4400802641	Desktop	United States	/shop	1	44	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187577	2025-05-24T17:38:06Z	2025-05-24	u050977	google	Google	organic	harmattan_drop	Not applicable	Desktop	Nigeria	/rates	6	369	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187578	2025-05-24T14:10:40Z	2025-05-24	u027923	(direct)	Direct	none	brand_always_on	Not applicable	Mobile	Nigeria	/blog/5-tips-for-your-wedding-film	15	1225	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187579	2025-05-24T08:49:04Z	2025-05-24	u012281	meta	Facebook / Meta	paid	retarget_q4	Cj0KCQ5895000636	Mobile	Nigeria	/contact	1	0	Mozilla/5.0 (compatible; AhrefsBot/7.0)	False	False	Not applicable	0.0	True	False
S000187580	2025-05-24T19:19:16Z	2025-05-24	u012663	facebook	Facebook / Meta	paid	Not applicable	Cj0KCQ3914001996	Mobile	Ghana	/booking	2	131	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187581	2025-05-24T21:03:11Z	2025-05-24	u055812	referral	Referral / Other	none	retarget_q4	Not applicable	Mobile	Nigeria	/shop	1	94	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187582	2025-05-24T09:18:13Z	2025-05-24	u052596	x.com	Referral / Other	social	wedding_season_24	Not applicable	Mobile	United States	/weddings	9	216	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187583	2025-05-24T15:35:02Z	2025-05-24	u072742	tik tok	TikTok	referral	wedding_season_23	Not applicable	Tablet	United Kingdom	/commercial	1	29	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187584	2025-05-24T03:50:26Z	2025-05-24	u077885	facebook	Facebook / Meta	referral	harmattan_drop	Not applicable	Mobile	United States	/shop/harmattan-drop	3	148	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187585	2025-05-24T18:55:48Z	2025-05-24	u019744	instagram	Instagram	social	harmattan_drop	Not applicable	Mobile	Nigeria	/portfolio	6	153	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	False	False	Not applicable	0.0	False	False
S000187586	2025-05-24T13:12:07Z	2025-05-24	u036199	twitter	Referral / Other	none	Not applicable	Not applicable	Mobile	Ghana	/shop	1	27	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187587	2025-05-24T12:55:25Z	2025-05-24	u046039	youtube	YouTube	email	blackfriday24	Not applicable	Mobile	Nigeria	/portfolio	2	74	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187588	2025-05-24T14:57:42Z	2025-05-24	u033311	instagram	Instagram	social	lagos_nights_launch	Not applicable	Tablet	Canada	/shop	6	132	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187589	2025-05-24T05:56:58Z	2025-05-24	u001332	google	Google	paid	wedding_season_23	Cj0KCQ6407973566	Tablet	Nigeria	/weddings	2	179	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187590	2025-05-24T07:28:55Z	2025-05-24	u015578	twitter	Referral / Other	paid	harmattan_drop	Cj0KCQ7531275690	Mobile	Kenya	/about	40	0	Mozilla/5.0 (compatible; AhrefsBot/7.0)	False	False	Not applicable	0.0	True	False
S000187591	2025-05-24T12:18:27Z	2025-05-24	u075470	x.com	Referral / Other	none	retarget_q4	Not applicable	Mobile	Nigeria	/	4	351	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187592	2025-05-24T18:56:45Z	2025-05-24	u058227	ig	Instagram	paid	brand_always_on	Cj0KCQ7904167834	Mobile	Kenya	/weddings	2	98	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187593	2025-05-24T04:47:40Z	2025-05-24	u019493	ig	Instagram	none	lagos_nights_launch	Not applicable	Tablet	Nigeria	/commercial	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	False	False	Not applicable	0.0	False	False
S000187594	2025-05-24T05:27:13Z	2025-05-24	u041349	linkedin	Referral / Other	paid	black_friday	Cj0KCQ2140268824	Mobile	Nigeria	/booking	2	167	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187595	2025-05-24T20:05:24Z	2025-05-24	u070477	linkedin	Referral / Other	referral	harmattan_drop	Not applicable	Mobile	Nigeria	/portfolio	2	107	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187596	2025-05-24T05:12:49Z	2025-05-24	u005053	email	Email	paid	retarget_q4	Cj0KCQ8256343161	Tablet	Nigeria	/portfolio	4	71	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187597	2025-05-24T17:56:48Z	2025-05-24	u085470	fb	Facebook / Meta	social	blackfriday24	Not applicable	Tablet	Nigeria	/rates	1	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187598	2025-05-24T13:25:27Z	2025-05-24	u077039	instagram	Instagram	referral	harmattan_drop	Not applicable	Mobile	Nigeria	/rates	2	184	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187599	2025-05-24T06:10:46Z	2025-05-24	u042586	instagram	Instagram	social	harmattan_drop	Not applicable	Mobile	Nigeria	/weddings	3	199	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000187600	2025-05-24T17:16:37Z	2025-05-24	u024730	tiktok	TikTok	paid	brand_always_on	Cj0KCQ3077280147	Tablet	Nigeria	/portfolio	6	360	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15	True	False	Not applicable	0.0	False	False
S000187601	2025-05-24T17:36:45Z	2025-05-24	u012518	linkedin	Referral / Other	paid	wedding_season_23	Cj0KCQ2226892886	Desktop	South Africa	/booking	1	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187602	2025-05-23T23:47:03Z	2025-05-24	u009712	direct	Direct	none	wedding_season_23	Not applicable	Tablet	Nigeria	/portfolio	1	35	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187603	2025-05-24T08:14:36Z	2025-05-24	u053821	instagram	Instagram	paid	lagos_nights_launch	Cj0KCQ8874290924	Mobile	Nigeria	/	4	338	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	False	False	Not applicable	0.0	False	False
S000187604	2025-05-24T18:16:19Z	2025-05-24	u016577	newsletter	Email	social	showreel_push	Not applicable	Mobile	Nigeria	/shop/harmattan-drop	4	206	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187605	2025-05-24T09:06:27Z	2025-05-24	u001813	instagram	Instagram	none	showreel_push	Not applicable	Mobile	Nigeria	/contact	3	54	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187606	2025-05-24T14:03:07Z	2025-05-24	u057511	google.com	Google	paid	harmattan_drop	Cj0KCQ2836516448	Mobile	Nigeria	/shop/harmattan-drop	1	0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187607	2025-05-24T09:54:25Z	2025-05-24	u043848	google	Google	social	blackfriday24	Not applicable	Desktop	Nigeria	/blog/5-tips-for-your-wedding-film	2	116	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15	True	False	Not applicable	0.0	False	False
S000187608	2025-05-24T19:21:58Z	2025-05-24	u034683	instagram	Instagram	social	Not applicable	Not applicable	Mobile	United States	/rates	1	49	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
S000187609	2025-05-24T06:46:45Z	2025-05-24	u038535	twitter	Referral / Other	email	black_friday	Not applicable	Desktop	Nigeria	/blog/5-tips-for-your-wedding-film	6	260	Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36	True	False	Not applicable	0.0	False	False
S000187610	2025-05-24T16:14:31Z	2025-05-24	u052884	google	Google	organic	harmattan_drop	Not applicable	Tablet	United Kingdom	/contact	1	35	Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120	True	False	Not applicable	0.0	False	False
